1,0.23076923076923075,0.0,0.25,0.22222222222222224,0.22222222222222224,0.2,0.0,0.23529411764705885,0.15384615384615385,0.0,0.09090909090909091,0.4444444444444445,0.1,0.35294117647058826,0.3333333333333333,0.3181818181818181
1,0.6153846153846154,0.0,0.5,0.22222222222222224,0.22222222222222224,0.0,0.0,0.17647058823529413,0.3076923076923077,0.5,0.45454545454545453,0.0,0.2,0.05882352941176471,0.22222222222222224,0.045454545454545456
1,0.15384615384615385,0.25,0.16666666666666669,0.4444444444444445,0.11111111111111112,0.1,0.25,0.17647058823529413,0.15384615384615385,0.125,0.0,0.3333333333333333,0.4,0.17647058823529413,0.3333333333333333,0.3181818181818181
1,0.3846153846153846,0.0,0.4166666666666667,0.4444444444444445,0.0,0.2,0.25,0.11764705882352942,0.6153846153846154,0.125,0.09090909090909091,0.11111111111111112,0.1,0.11764705882352942,0.4444444444444445,0.09090909090909091
1,0.07692307692307693,0.0,0.08333333333333334,0.4444444444444445,0.11111111111111112,0.5,0.0,0.35294117647058826,0.23076923076923075,0.125,0.18181818181818182,0.3333333333333333,0.1,0.35294117647058826,0.5555555555555556,0.045454545454545456
1,0.15384615384615385,0.125,0.25,0.4444444444444445,0.5555555555555556,0.2,0.0,0.17647058823529413,0.15384615384615385,0.25,0.0,0.11111111111111112,0.1,0.29411764705882354,0.22222222222222224,0.3181818181818181
1,0.07692307692307693,0.125,0.0,0.3333333333333333,0.22222222222222224,0.4,0.25,0.35294117647058826,0.23076923076923075,0.0,0.0,0.22222222222222224,0.0,0.5294117647058824,0.22222222222222224,0.22727272727272727
1,0.23076923076923075,0.37499999999999994,0.08333333333333334,0.0,0.22222222222222224,0.7,0.625,0.23529411764705885,0.07692307692307693,0.5,0.09090909090909091,0.11111111111111112,0.1,0.17647058823529413,0.11111111111111112,0.13636363636363635
1,0.3846153846153846,0.37499999999999994,0.08333333333333334,0.3333333333333333,0.6666666666666666,0.3,0.125,0.17647058823529413,0.07692307692307693,0.125,0.0,0.11111111111111112,0.0,0.35294117647058826,0.11111111111111112,0.22727272727272727
1,0.15384615384615385,0.125,0.33333333333333337,0.0,0.3333333333333333,0.3,0.0,0.35294117647058826,0.07692307692307693,0.37499999999999994,0.0,0.22222222222222224,0.1,0.35294117647058826,0.22222222222222224,0.2727272727272727
