1,0.07134868615719835,0.040770677804113344,0.05096334725514168,0.010192669451028336,0.05096334725514168,0.0,0.010192669451028336,0.0,0.040770677804113344,0.010192669451028336,0.020385338902056672,0.030578008353085006,0.020385338902056672,0.010192669451028336,0.010192669451028336,0.030578008353085006,0.3088666917011237,0.283426530257743
1,0.011928462502925478,0.04771385001170191,0.011928462502925478,0.035785387508776426,0.04771385001170191,0.059642312514627385,0.035785387508776426,0.035785387508776426,0.011928462502925478,0.023856925005850956,0.035785387508776426,0.023856925005850956,0.035785387508776426,0.035785387508776426,0.023856925005850956,0.0,0.25325311416051943,0.2696083857224615
1,0.061477566074733134,0.040985044049822096,0.010246261012455524,0.040985044049822096,0.020492522024911048,0.020492522024911048,0.020492522024911048,0.05123130506227761,0.030738783037366567,0.010246261012455524,0.010246261012455524,0.0,0.040985044049822096,0.040985044049822096,0.010246261012455524,0.0,0.26603856718879343,0.3241109923129856
1,0.03294831505769319,0.008237078764423297,0.049422472586539784,0.04118539382211649,0.04118539382211649,0.0,0.008237078764423297,0.0,0.049422472586539784,0.024711236293269892,0.008237078764423297,0.0,0.016474157528846595,0.016474157528846595,0.016474157528846595,0.016474157528846595,0.3444713056875459,0.3260455437355221
1,0.06048127577659681,0.020160425258865605,0.020160425258865605,0.030240637888298404,0.020160425258865605,0.010080212629432803,0.0,0.010080212629432803,0.010080212629432803,0.010080212629432803,0.04032085051773121,0.04032085051773121,0.04032085051773121,0.010080212629432803,0.04032085051773121,0.04032085051773121,0.24460892170082915,0.35218257312185874
1,0.009473342671413322,0.018946685342826643,0.009473342671413322,0.018946685342826643,0.009473342671413322,0.0,0.009473342671413322,0.0852600840427199,0.009473342671413322,0.018946685342826643,0.0,0.009473342671413322,0.028420028014239963,0.05684005602847993,0.018946685342826643,0.07578674137130657,0.29828087340510145,0.3227854197383658
1,0.03885530547411768,0.01942765273705884,0.00971382636852942,0.02914147910558826,0.03885530547411768,0.03885530547411768,0.02914147910558826,0.00971382636852942,0.02914147910558826,0.01942765273705884,0.01942765273705884,0.02914147910558826,0.0,0.02914147910558826,0.03885530547411768,0.00971382636852942,0.2845485285976738,0.3268984166611495
1,0.020416635376140926,0.04083327075228185,0.04083327075228185,0.0,0.04083327075228185,0.03062495306421139,0.020416635376140926,0.010208317688070463,0.03062495306421139,0.03062495306421139,0.020416635376140926,0.04083327075228185,0.0,0.010208317688070463,0.04083327075228185,0.03062495306421139,0.30958742522925553,0.28207986724792583
1,0.08553847233672614,0.0,0.019008549408161365,0.03801709881632273,0.019008549408161365,0.009504274704080683,0.0,0.028512824112242045,0.028512824112242045,0.019008549408161365,0.019008549408161365,0.019008549408161365,0.009504274704080683,0.028512824112242045,0.047521373520403414,0.009504274704080683,0.26843804064199306,0.3513909711947795
1,0.008823835259355305,0.008823835259355305,0.01764767051871061,0.01764767051871061,0.008823835259355305,0.044119176296776516,0.03529534103742122,0.008823835259355305,0.03529534103742122,0.01764767051871061,0.03529534103742122,0.01764767051871061,0.0,0.03529534103742122,0.01764767051871061,0.044119176296776516,0.31711528207375855,0.32993130755202926
1,0.010591628564459657,0.010591628564459657,0.010591628564459657,0.042366514257838626,0.021183257128919313,0.021183257128919313,0.0,0.03177488569337897,0.010591628564459657,0.021183257128919313,0.021183257128919313,0.021183257128919313,0.03177488569337897,0.021183257128919313,0.042366514257838626,0.10591628564459656,0.24295779616273946,0.3333770612588744
